run,luminosityBlock,event,PV_npvs,PV_x,PV_y,PV_z,nMuon,Muon_pt,Muon_eta,Muon_phi,Muon_mass,Muon_charge,Muon_pfRelIso03_all,Muon_pfRelIso04_all,Muon_dxy,Muon_dxyErr,Muon_dz,Muon_dzErr,nElectron,Electron_pt,Electron_eta,Electron_phi,Electron_mass,Electron_charge,Electron_pfRelIso03_all,Electron_dxy,Electron_dxyErr,Electron_dz,Electron_dzErr,MET_pt,MET_phi
195655,431,476488565.0,14,0.07423198968172073,0.05986346676945686,-0.2253551334142685,0,[],[],[],[],[],[],[],[],[],[],[],1,[41.8],[2.04],[1.07],[-0.022],[1],[-999],[0.00294],[0.00931],[0.00521],[0.0137],10.364879608154297,-2.9866437911987305
195304,368,471420195.0,15,0.06923170387744904,0.06262203305959702,-7.755128860473633,0,[],[],[],[],[],[],[],[],[],[],[],1,[16],[0.621],[-1.02],[-0.00541],[-1],[-999],[-0.00436],[0.00466],[0.00249],[0.00273],29.410001754760742,-0.5222287178039551
194429,277,265716438.0,17,0.07191075384616852,0.061271440237760544,-4.082080841064453,2,"[3.38, 3.21]","[1.86, 1.99]","[0.14, 0.0367]","[0.106, 0.106]","[1, 1]","[-999, -999]","[-999, -999]","[-999, -999]","[-999, -999]","[-999, -999]","[-999, -999]",1,[40.2],[1.84],[0.0849],[-0.0346],[1],[-999],[0.00167],[0.00519],[0.00596],[0.0068],27.524036407470703,1.007381796836853
196453,338,311345851.0,14,0.07017841935157776,0.06523367762565613,6.778161525726318,0,[],[],[],[],[],[],[],[],[],[],[],4,"[20.4, 15.5, 12.4, 17]","[1.14, 1.04, -1.47, -1.38]","[2.26, 2.27, -0.766, -0.786]","[0.00981, 0.00197, -0.00633, -0.00386]","[1, -1, -1, 1]","[-999, -999, 2, 1.55]","[0.0017, 0.00184, 0.00337, -0.0177]","[0.00277, 0.00265, 0.0126, 0.0106]","[0.00147, -0.000905, -0.0133, 0.00387]","[0.00376, 0.00424, 0.00707, 0.00888]",47.1582145690918,-0.14108885824680328
195552,246,398623128.0,23,0.07266365736722946,0.0641886442899704,2.178135395050049,1,[13.9],[0.00199],[0.246],[0.106],[1],[-999],[-999],[-999],[-999],[-999],[-999],1,[31.2],[-0.446],[-1.18],[0.0112],[-1],[-999],[0.000787],[0.00421],[0.00311],[0.00354],15.229056358337402,3.025463342666626
196437,73,69553309.0,16,0.07147814333438873,0.05907284840941429,-7.461000442504883,0,[],[],[],[],[],[],[],[],[],[],[],2,"[36, 38.4]","[0.179, -1.21]","[0.193, -2.76]","[0.0118, -0.0144]","[-1, 1]","[0.202, 0.0747]","[-0.00258, 0.00121]","[0.002, 0.00304]","[0.00171, 0.0024]","[0.0018, 0.00395]",19.28241729736328,2.889720916748047
194050,225,213658266.0,10,0.07456842809915543,0.060075435787439346,5.92949914932251,0,[],[],[],[],[],[],[],[],[],[],[],1,[6.96],[0.131],[0.851],[-0.00215],[1],[-999],[0.00312],[0.00296],[0.00334],[0.00491],21.31509780883789,2.6267971992492676
196495,210,187019711.0,19,0.07017260044813156,0.06370355933904648,-2.166139602661133,0,[],[],[],[],[],[],[],[],[],[],[],1,[24.9],[2.03],[3.11],[0.0217],[1],[0.689],[-0.00778],[0.0145],[-0.0111],[0.0135],25.969379425048828,-1.5582430362701416
194464,13,20384585.0,27,0.07570046186447144,0.0609825998544693,1.4446289539337158,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],59.89973068237305,-0.7139586806297302
194314,123,146910205.0,20,0.07417983561754227,0.06264054775238037,-0.815017580986023,1,[11.5],[1.04],[1.77],[0.106],[1],[-999],[-999],[-999],[-999],[-999],[-999],0,[],[],[],[],[],[],[],[],[],[],12.804708480834961,0.4943937361240387
195398,325,276960077.0,4,0.07211508601903915,0.05977842956781387,8.947128295898438,0,[],[],[],[],[],[],[],[],[],[],[],1,[19.8],[-0.263],[2.09],[0.00529],[1],[-999],[0.000762],[0.00132],[-0.00132],[0.00303],10.281708717346191,-0.5009616017341614
194790,36,34136412.0,12,0.06952866911888123,0.06469129770994186,-2.4490528106689453,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],16.81973648071289,-1.4583702087402344
196453,1439,1270154522.0,10,0.07114848494529724,0.06369373202323914,1.54799222946167,0,[],[],[],[],[],[],[],[],[],[],[],1,[26.6],[1.83],[-1.74],[-0.0169],[1],[-999],[0.00482],[0.00838],[0.0135],[0.00971],24.855751037597656,-2.0463500022888184
194480,1148,1000650700.0,4,0.07812076807022095,0.06253480166196823,-3.6461522579193115,0,[],[],[],[],[],[],[],[],[],[],[],1,[30],[2.57],[0.807],[0.0411],[-1],[-999],[-0.0164],[0.0084],[0.907],[0.0149],19.976818084716797,-1.3763940334320068
195937,255,206335173.0,7,0.08101844042539597,0.06223674863576889,1.9630309343338013,0,[],[],[],[],[],[],[],[],[],[],[],2,"[41.8, 24.7]","[-0.933, -1.75]","[2.7, -0.414]","[0.0032, 0.0242]","[1, -1]","[0.00616, 0.0831]","[0.00235, -0.00592]","[0.00202, 0.00394]","[0.00079, -0.0189]","[0.00298, 0.00425]",19.51209831237793,-0.6791324615478516
196048,33,53324028.0,21,0.07078699767589569,0.06659572571516037,-3.572270154953003,2,"[7.38, 8.33]","[0.871, -2.46]","[-2.81, -2.17]","[0.106, 0.106]","[-1, 1]","[-999, -999]","[-999, -999]","[-999, -999]","[-999, -999]","[-999, -999]","[-999, -999]",1,[49.7],[-0.49],[0.206],[0.0157],[-1],[0.121],[0.00167],[0.00375],[0.00232],[0.00225],8.429987907409668,1.3881762027740479
195251,134,238404994.0,26,0.07519549131393433,0.0639190822839737,2.15582275390625,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],21.738924026489258,-0.6991832852363586
196453,379,346665218.0,15,0.06892003864049911,0.06298457086086273,1.1124231815338135,0,[],[],[],[],[],[],[],[],[],[],[],1,[27],[0.147],[-1.88],[0.00277],[-1],[-999],[-6.73e-05],[0.00473],[-0.00613],[0.00398],24.611026763916016,0.17184051871299744
196438,1186,1012320738.0,10,0.0714326724410057,0.06225493550300598,-6.91858434677124,1,[4.33],[2.18],[2.3],[0.106],[-1],[-999],[-999],[-999],[-999],[-999],[-999],2,"[7.81, 13]","[-0.663, 1.94]","[2.53, 2.91]","[-0.00347, -0.00617]","[1, 1]","[7.4, 2.3]","[-0.0153, -0.0284]","[0.00989, 0.0181]","[5.8, -0.0408]","[0.0068, 0.0243]",7.731110572814941,2.6604371070861816
195398,798,676466456.0,8,0.07155910134315491,0.07190297544002533,0.6267833709716797,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],21.036699295043945,0.44401296973228455
195950,542,528371238.0,16,0.07289600372314453,0.06534869223833084,-2.0093600749969482,0,[],[],[],[],[],[],[],[],[],[],[],1,[8.18],[-1.36],[1.06],[-0.00448],[-1],[-999],[0.00844],[0.00507],[0.013],[0.00546],10.376160621643066,-2.2422244548797607
194711,135,122450073.0,9,0.06918630748987198,0.06341952830553055,-0.9060631394386292,1,[8.31],[-1.58],[-2.58],[0.106],[-1],[0.469],[0.976],[0.0198],[0.00273],[-0.115],[0.00682],2,"[32.1, 48.3]","[-1.19, -1.99]","[-1.42, 1.61]","[-0.00997, -0.0353]","[1, -1]","[0.854, 0.0959]","[0.00116, -0.00326]","[0.00347, 0.00324]","[0.00203, 0.00764]","[0.0038, 0.00449]",10.367059707641602,-3.025192975997925
194712,631,475813147.0,8,0.07302452623844147,0.06324192881584167,-3.9391748905181885,0,[],[],[],[],[],[],[],[],[],[],[],1,[74.4],[-2.38],[2.84],[-0.0904],[1],[-999],[-1.8],[0.584],[1.9],[0.758],3.678804636001587,2.60583758354187
196199,263,309057108.0,20,0.07072525471448898,0.06362512707710266,-2.379546642303467,0,[],[],[],[],[],[],[],[],[],[],[],4,"[9.14, 7.17, 14, 33.6]","[-0.165, -1.02, -0.692, -0.871]","[-1.84, 0.51, 0.689, 0.566]","[-0.00221, -0.00122, 0.00428, 0.00614]","[-1, 1, -1, -1]","[-999, 9.13, 6.15, -999]","[6.39e-05, 0.00397, -0.00586, -0.000571]","[0.00312, 0.00602, 0.0059, 0.00369]","[-3.23, -0.000989, 0.000145, 0.000624]","[0.00349, 0.00503, 0.00327, 0.0039]",13.444962501525879,3.136248826980591
196202,33,31378887.0,10,0.07181137800216675,0.06209392473101616,0.9153248071670532,0,[],[],[],[],[],[],[],[],[],[],[],2,"[16.3, 23.8]","[2.1, 1.64]","[1.86, -1.17]","[-0.0192, -0.015]","[-1, -1]","[0.131, -999]","[0.000193, 0.0203]","[0.01, 0.0152]","[0.00407, 0.00179]","[0.00917, 0.0114]",1.4632339477539062,-2.894103765487671
194429,571,522462717.0,10,0.0727963000535965,0.06018378958106041,-4.537248134613037,0,[],[],[],[],[],[],[],[],[],[],[],1,[9.29],[2.05],[2.8],[0.012],[-1],[0.378],[-0.00602],[0.00748],[-0.00114],[0.00999],32.4194450378418,-0.050624147057533264
195398,657,565141496.0,6,0.07235238701105118,0.06669565290212631,4.9136247634887695,0,[],[],[],[],[],[],[],[],[],[],[],1,[37.8],[-1.9],[-1.37],[-0.0322],[-1],[0.483],[-0.0173],[0.0153],[-0.0332],[0.0156],23.277097702026367,-0.6866022944450378
196438,226,190938364.0,14,0.0694827139377594,0.06579221785068512,-0.5652679204940796,2,"[33.8, 6.94]","[2.25, 2.24]","[0.772, 0.778]","[0.106, 0.106]","[1, 1]","[-999, -999]","[-999, -999]","[-999, -999]","[-999, -999]","[-999, -999]","[-999, -999]",1,[29.1],[2.25],[0.801],[-0.0372],[1],[-999],[-0.26],[0.0189],[-1.21],[0.0414],27.373069763183594,2.9311940670013428
194076,567,555284429.0,11,0.0732942521572113,0.06119098514318466,7.773480415344238,0,[],[],[],[],[],[],[],[],[],[],[],3,"[17.6, 15.9, 22.9]","[1.26, -1.33, 0.699]","[0.263, 3.05, -0.0686]","[-0.00696, 0.00123, -0.00762]","[1, 1, 1]","[-999, -999, -999]","[0.00149, 0.00203, -0.00249]","[0.00301, 0.00265, 0.00596]","[0.00395, -0.00356, 0.0082]","[0.00366, 0.00353, 0.00444]",16.49098014831543,-2.6272192001342773
194479,499,557542199.0,15,0.07147475332021713,0.06081670895218849,4.741681098937988,0,[],[],[],[],[],[],[],[],[],[],[],2,"[6.82, 36.9]","[1.58, -0.468]","[2.78, -0.782]","[0.00484, -0.00359]","[-1, 1]","[-999, -999]","[-0.0107, -6.31e-05]","[0.00762, 0.00479]","[0.000467, -0.00382]","[0.0076, 0.00321]",11.32868480682373,1.5144214630126953
194789,12,16694248.0,18,0.0754002258181572,0.06189649924635887,0.3378976583480835,0,[],[],[],[],[],[],[],[],[],[],[],1,[28.9],[-2.26],[-0.73],[0.0224],[-1],[-999],[-0.0021],[0.00558],[0.00309],[0.00997],17.72610855102539,-0.1642940193414688
196438,997,855354800.0,9,0.07381565868854523,0.06342152506113052,6.178254127502441,0,[],[],[],[],[],[],[],[],[],[],[],2,"[29.2, 60.5]","[-0.602, -2.2]","[0.89, -1.8]","[-0.00466, 0.0658]","[-1, -1]","[-999, -999]","[0.0924, -0.203]","[0.00358, 0.00451]","[-0.0146, -0.0165]","[0.0028, 0.0111]",13.773677825927734,-1.97917640209198
194439,52,28618371.0,26,0.07107868045568466,0.06310339272022247,-0.8265730738639832,1,[8.95],[-1.1],[2.46],[0.106],[1],[-999],[-999],[-999],[-999],[-999],[-999],1,[43.1],[0.758],[1.17],[-0.0164],[1],[0.345],[0.00329],[0.0042],[0.00251],[0.00509],37.668331146240234,-0.04763604700565338
194076,30,34803158.0,15,0.07316882908344269,0.06209731101989746,-4.752254486083984,1,[3.64],[-1.88],[-0.669],[0.106],[-1],[-999],[-999],[-999],[-999],[-999],[-999],2,"[69.7, 34.5]","[-0.145, -0.499]","[-2.62, 1.48]","[0.0132, 0.00799]","[1, -1]","[0.0674, 0.0843]","[0.00181, -0.00209]","[0.00154, 0.00221]","[-0.00177, 0.000225]","[0.00207, 0.00159]",3.3476760387420654,1.4735389947891235
194691,289,416844683.0,16,0.07020297646522522,0.06658235192298889,-2.282961845397949,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],24.15399169921875,-1.2620139122009277
193999,15,15751425.0,10,0.06639429926872253,0.06785127520561218,2.7334892749786377,0,[],[],[],[],[],[],[],[],[],[],[],1,[56.2],[0.939],[0.452],[0.00718],[-1],[0.0251],[-0.00149],[0.00229],[0.000109],[0.00255],34.690773010253906,-0.5526736974716187
195530,369,528618419.0,19,0.07009271532297134,0.06340859830379486,0.7645127773284912,0,[],[],[],[],[],[],[],[],[],[],[],2,"[5.69, 22.5]","[-1.66, 0.318]","[1.57, 2.44]","[-0.00137, 0.0021]","[-1, 1]","[-999, -999]","[-0.0115, 0.00207]","[0.00725, 0.00419]","[4.48, 4.5]","[0.00848, 0.00228]",38.08199691772461,-0.8862131834030151
196239,441,426465588.0,15,0.0719025731086731,0.05990692973136902,-1.7450354099273682,0,[],[],[],[],[],[],[],[],[],[],[],1,[40.6],[-1.85],[2.52],[-0.0374],[-1],[0.615],[-0.0109],[0.012],[0.00848],[0.0135],8.12881851196289,1.2560861110687256
195948,270,452365188.0,18,0.06913697719573975,0.06613027304410934,2.724233627319336,0,[],[],[],[],[],[],[],[],[],[],[],1,[12.4],[0.208],[0.0742],[0.00171],[-1],[0.572],[0.00155],[0.00478],[0.0051],[0.00349],18.531997680664062,-1.1376392841339111
194912,1218,1678954644.0,21,0.07251384854316711,0.05860898271203041,-9.361795425415039,0,[],[],[],[],[],[],[],[],[],[],[],1,[11.7],[2.24],[2.12],[-0.00208],[-1],[0.442],[-0.283],[0.31],[4.77],[0.655],19.104000091552734,-0.5213871598243713
195397,446,642027754.0,13,0.08295552432537079,0.02135583385825157,-5.7085957527160645,0,[],[],[],[],[],[],[],[],[],[],[],1,[31.5],[0.37],[1.9],[-0.00549],[-1],[0.0545],[-0.003],[0.00237],[0.00124],[0.00233],4.808209419250488,2.003694534301758
195530,91,145670327.0,19,0.07047811895608902,0.06290079653263092,-6.358969688415527,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],25.246240615844727,0.2122453898191452
195390,94,76727236.0,13,0.07812599092721939,0.0648861974477768,5.394218921661377,0,[],[],[],[],[],[],[],[],[],[],[],2,"[14.4, 54.6]","[-0.95, -2.5]","[-0.3, -2.9]","[-0.00569, 0.0971]","[1, 1]","[-999, -999]","[0.000204, 0.0106]","[0.00407, 0.00442]","[0.00172, 0.042]","[0.00439, 0.0187]",3.1074283123016357,-2.049396514892578
196218,541,796277708.0,20,0.0729885995388031,0.06325278431177139,1.050842523574829,1,[4.31],[2.32],[-2.4],[0.106],[1],[-999],[-999],[-999],[-999],[-999],[-999],2,"[51.3, 15.9]","[-1, 2.2]","[-0.105, -2.12]","[0.0209, 0.0164]","[1, 1]","[0.529, -999]","[-0.000182, -0.0489]","[0.0123, 0.0201]","[0.00186, -0.0153]","[0.00792, 0.0384]",4.871800422668457,2.3688464164733887
195552,553,793613108.0,9,0.07058168947696686,0.062297943979501724,1.302902340888977,0,[],[],[],[],[],[],[],[],[],[],[],1,[36.1],[0.383],[-0.434],[0.00394],[1],[-999],[0.00102],[0.00328],[0.00313],[0.0032],20.447322845458984,-0.9929255247116089
195109,227,292530550.0,11,0.07113151252269745,0.06762651354074478,-5.552001953125,0,[],[],[],[],[],[],[],[],[],[],[],1,[6.39],[-0.98],[-0.805],[-0.00113],[-1],[4.6],[0.0235],[0.0102],[0.0133],[0.00883],14.054797172546387,-1.5149728059768677
194480,1220,1054653710.0,8,0.07516202330589294,0.059643056243658066,-0.6588696837425232,0,[],[],[],[],[],[],[],[],[],[],[],2,"[21.1, 8.57]","[0.674, -0.211]","[2.39, -0.44]","[0.00609, 0.00165]","[-1, 1]","[0.555, 0.812]","[-0.00118, 0.00273]","[0.00236, 0.00509]","[0.0481, -0.00431]","[0.00306, 0.00395]",21.700214385986328,-0.5445114374160767
196438,624,517300026.0,11,0.07186148315668106,0.061075564473867416,11.553838729858398,0,[],[],[],[],[],[],[],[],[],[],[],1,[46.5],[-0.424],[-0.014],[0.013],[1],[0.0205],[0.00347],[0.00317],[0.000419],[0.00255],38.64829635620117,2.9947211742401123
194150,180,219151096.0,17,0.06893758475780487,0.06353602558374405,-5.956799030303955,0,[],[],[],[],[],[],[],[],[],[],[],2,"[31.5, 18.9]","[1.8, -1.28]","[-3.02, 0.284]","[0.000567, -0.00803]","[1, -1]","[0.116, -999]","[0.00439, -0.00232]","[0.00685, 0.00399]","[0.00472, 0.00298]","[0.00724, 0.00563]",35.58171463012695,-0.8973740339279175
195398,1450,1169651398.0,11,0.07250643521547318,0.06326445937156677,-5.475759983062744,0,[],[],[],[],[],[],[],[],[],[],[],1,[20],[-2.1],[1.89],[0.0164],[-1],[-999],[-0.00194],[0.00711],[-0.00406],[0.00982],14.354034423828125,-1.0337642431259155
196364,165,174731671.0,12,0.07030899077653885,0.06651360541582108,0.8241174221038818,0,[],[],[],[],[],[],[],[],[],[],[],2,"[5.19, 47.8]","[0.517, -1.69]","[1.8, -3.1]","[0.0017, -0.0184]","[1, -1]","[1.33, -999]","[-0.0174, 0.0144]","[0.0139, 0.0121]","[-2.12, 0.0303]","[0.00746, 0.00941]",12.267305374145508,-0.33579573035240173
195655,9,10067362.0,15,0.06996440142393112,0.06152253597974777,-8.062488555908203,0,[],[],[],[],[],[],[],[],[],[],[],1,[71.3],[-0.755],[0.99],[-0.0228],[1],[-999],[0.0044],[0.00552],[0.00168],[0.00466],17.081266403198242,-2.905702829360962
194897,8,14296690.0,9,0.07258341461420059,0.06000561639666557,0.8067389130592346,0,[],[],[],[],[],[],[],[],[],[],[],2,"[33.6, 14.1]","[-1.07, -0.263]","[0.296, -2.97]","[0.0162, 0.00512]","[1, -1]","[0.0585, -999]","[0.000987, 0.0261]","[0.00213, 0.00481]","[-0.00157, 0.0124]","[0.0032, 0.00416]",62.35387420654297,1.4154735803604126
195915,218,376537802.0,18,0.07095512747764587,0.06196737661957741,1.4733316898345947,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],21.579486846923828,-0.29930248856544495
194429,818,718509059.0,9,0.07004192471504211,0.06200634688138962,-2.95410418510437,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],8.144255638122559,-2.6668784618377686
194076,349,365901750.0,13,0.07074024528265,0.06132248044013977,2.2859673500061035,0,[],[],[],[],[],[],[],[],[],[],[],1,[14],[-0.96],[-0.521],[0.00533],[1],[-999],[0.0015],[0.00443],[0.00422],[0.00487],23.820398330688477,3.1313693523406982
195397,590,808524357.0,16,0.07179237902164459,0.06386932730674744,-3.020186185836792,0,[],[],[],[],[],[],[],[],[],[],[],2,"[14, 35.3]","[-0.759, 1.75]","[1.09, -2.37]","[0.00343, 0.0143]","[1, -1]","[0.844, -999]","[0.00445, -0.00114]","[0.00349, 0.00427]","[0.00288, 0.0037]","[0.00339, 0.00488]",14.862828254699707,-2.8625307083129883
195774,394,670453340.0,25,0.07490673661231995,0.06248195469379425,11.413311958312988,0,[],[],[],[],[],[],[],[],[],[],[],1,[67.5],[-1.5],[0.617],[-0.0203],[1],[-999],[0.00137],[0.0014],[-0.00588],[0.00344],1.7710405588150024,-0.0927390530705452
196199,107,130920120.0,19,0.07318522036075592,0.06511567533016205,4.567206859588623,0,[],[],[],[],[],[],[],[],[],[],[],2,"[47.7, 49.9]","[1.64, 1.98]","[2.52, -0.476]","[-0.00763, -0.0506]","[1, -1]","[0.0269, 0.0808]","[-0.00163, -0.423]","[0.00175, 0.00764]","[-0.0172, 0.0247]","[0.00381, 0.00789]",14.790985107421875,-1.9546443223953247
195013,447,665499473.0,16,0.07097289711236954,0.06395780295133591,4.298343658447266,3,"[5.58, 3.37, 6.26]","[1.54, 1.05, 1.6]","[0.675, 1.24, 0.0593]","[0.106, 0.106, 0.106]","[1, 1, -1]","[-999, -999, -999]","[-999, -999, -999]","[-0.006, -999, -999]","[0.00332, -999, -999]","[-8.88, -999, -999]","[0.00778, -999, -999]",1,[33.3],[1.63],[0.141],[0.00996],[1],[0.336],[-0.0273],[0.00814],[-1.65],[0.01],50.09429168701172,0.3641148507595062
195930,144,108449725.0,18,0.06872794032096863,0.06546171754598618,0.2648901641368866,0,[],[],[],[],[],[],[],[],[],[],[],2,"[52.3, 34.6]","[-0.258, -0.0158]","[-0.0765, 3.13]","[0.00694, -0.00417]","[-1, 1]","[0.0703, -999]","[-0.00635, 0.000851]","[0.00486, 0.00298]","[0.00238, -0.000416]","[0.00218, 0.00389]",52.497833251953125,0.21312908828258514
194897,38,69755214.0,19,0.07334014028310776,0.06451735645532608,2.2205348014831543,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],16.544034957885742,1.5905530452728271
195113,169,220926659.0,14,0.0729493498802185,0.06408824026584625,-2.576960563659668,0,[],[],[],[],[],[],[],[],[],[],[],2,"[43.1, 51.6]","[0.145, 2.11]","[-0.232, 2.74]","[0.0159, -0.0238]","[1, 1]","[-999, -999]","[0.011, 0.37]","[0.00308, 0.336]","[8.65e-05, 1.12]","[0.00242, 0.367]",31.845653533935547,-3.082359552383423
194712,194,142380991.0,11,0.07465390115976334,0.06357984989881516,-1.1199856996536255,0,[],[],[],[],[],[],[],[],[],[],[],1,[14.4],[1.6],[1.21],[0.0122],[1],[3.05],[0.0271],[0.026],[-0.0106],[0.0137],8.799420356750488,-1.6466525793075562
195163,257,366996848.0,17,0.07252007722854614,0.062420714646577835,5.841161251068115,0,[],[],[],[],[],[],[],[],[],[],[],2,"[72.8, 14.1]","[0.572, 2.06]","[-1.11, -2.54]","[-0.0189, -0.0129]","[1, -1]","[-999, 0.632]","[-0.000499, 0.0251]","[0.00279, 0.0305]","[-0.00183, 0.00773]","[0.00233, 0.0262]",30.326335906982422,-1.3210729360580444
194150,54,37007691.0,18,0.07185743004083633,0.060339055955410004,5.180169582366943,0,[],[],[],[],[],[],[],[],[],[],[],1,[9.75],[-0.643],[-2.64],[0.0027],[1],[0.514],[0.00523],[0.00574],[0.000657],[0.0028],8.340216636657715,-2.0330758094787598
195655,227,264266907.0,14,0.07138344645500183,0.06379525363445282,-2.062830924987793,0,[],[],[],[],[],[],[],[],[],[],[],2,"[17.4, 16.4]","[-1.24, -2.27]","[2.91, -0.493]","[-0.00483, -0.024]","[1, -1]","[1.02, 0.749]","[0.0022, 0.013]","[0.00409, 0.00564]","[0.00461, 0.0106]","[0.00382, 0.0131]",36.991329193115234,0.23144076764583588
194108,674,654762105.0,13,0.06860964000225067,0.06286835670471191,-0.5100243091583252,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],27.014583587646484,0.26986438035964966
195013,143,167514820.0,21,0.07564947754144669,0.06720808893442154,1.8031103610992432,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],20.980045318603516,-2.2750322818756104
195147,256,242780725.0,18,0.07172774523496628,0.05957319214940071,1.2081184387207031,1,[3.35],[0.39],[0.217],[0.106],[-1],[-999],[-999],[-999],[-999],[-999],[-999],0,[],[],[],[],[],[],[],[],[],[],19.062084197998047,-1.6001336574554443
196452,736,1006218509.0,20,0.07203057408332825,0.06541472673416138,3.8476481437683105,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],27.637252807617188,-0.49447116255760193
194199,291,267505493.0,10,0.06907690316438675,0.05985307693481445,-2.927365779876709,0,[],[],[],[],[],[],[],[],[],[],[],1,[36.6],[2.07],[2.69],[0.0294],[1],[0.0896],[-0.044],[0.0418],[0.0334],[0.143],13.536056518554688,0.9102176427841187
196203,24,20177813.0,11,0.07311563193798065,0.06465283781290054,-6.47089147567749,0,[],[],[],[],[],[],[],[],[],[],[],2,"[43.7, 43.8]","[-0.542, 2.45]","[-2.09, 0.722]","[-0.0128, 0.0459]","[-1, 1]","[0.616, 0.209]","[0.000958, 0.00654]","[0.00535, 0.0219]","[0.0116, -0.000646]","[0.00359, 0.0308]",8.003718376159668,-1.6683052778244019
196199,476,526902812.0,15,0.07250936329364777,0.06480221450328827,0.7328420877456665,0,[],[],[],[],[],[],[],[],[],[],[],2,"[44.5, 34.5]","[0.472, -1.09]","[-1.41, -2.93]","[0.0122, 0.0152]","[1, -1]","[0.0302, 0.00474]","[-0.000552, -0.000447]","[0.00215, 0.00315]","[0.00164, 0.00135]","[0.00225, 0.0032]",29.239004135131836,0.6202676892280579
195014,13,16668462.0,17,0.07114557176828384,0.062182363122701645,-4.2595391273498535,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],31.341184616088867,0.02194708026945591
194108,442,433781313.0,14,0.07307174056768417,0.06225366145372391,9.547113418579102,0,[],[],[],[],[],[],[],[],[],[],[],3,"[36, 6.3, 45.7]","[0.0347, -2.49, -2.42]","[2.42, 0.22, -0.026]","[-0.00209, 0.00512, 0.0898]","[-1, 1, -1]","[-999, 8.94, -999]","[0.00111, -0.701, 1.1]","[0.00271, 0.0668, 0.0783]","[0.000664, -13.1, 5.2]","[0.00351, 0.144, 0.141]",22.036556243896484,-1.1266512870788574
194644,299,308047617.0,8,0.07653868198394775,0.051017001271247864,10.934170722961426,0,[],[],[],[],[],[],[],[],[],[],[],1,[22],[1.99],[1.89],[0.0202],[1],[0.129],[-0.0487],[0.0147],[-0.0496],[0.0238],13.14148235321045,0.3229689300060272
